#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Hourly
# Date Range: 2019-01-01 00:00 to 2019-12-31 23:00
#
# Data for the following site(s) are contained in this file:
#
#	SCAN 2125: Circleville, UT
# 
# Data items provided in this file:
#
# Element Name               Value Type  Function Type  Function Duration  Base Data  Measurement Units    Sensor Depth  Element Code  Description                               
# Air Temperature Observed   Value       None           Instantaneous      N/A        Degrees fahrenheit   N/A           TOBS          Instantaneously observed air temperature  
# Solar Radiation Average    Value       None           Hour               N/A        Watts/meter squared  N/A           SRADV         Average solar radiation                   
# Wind Speed Average         Value       None           Hour               N/A        Miles/hour           N/A           WSPDV         Average wind speed                        
# Soil Temperature Observed  Value       None           Instantaneous      N/A        Degrees fahrenheit   -2            STO           Observed soil temperature                 
# Soil Temperature Observed  Value       None           Instantaneous      N/A        Degrees fahrenheit   -4            STO           Observed soil temperature                 
# Soil Temperature Observed  Value       None           Instantaneous      N/A        Degrees fahrenheit   -8            STO           Observed soil temperature                 
# Soil Temperature Observed  Value       None           Instantaneous      N/A        Degrees fahrenheit   -20           STO           Observed soil temperature                 
# Soil Temperature Observed  Value       None           Instantaneous      N/A        Degrees fahrenheit   -40           STO           Observed soil temperature                 
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Circleville (2125) 
# Utah  SCAN Site - 6120 ft
# Reporting Frequency: Hourly; Date Range: 2019-01-01 00:00 to 2019-12-31 23:00
#
# As of: Feb 2, 2021 10:15:03 AM GMT-08:00
#
Date,Station Id,Air Temperature Observed (degF),Solar Radiation Average (watt/m2),Wind Speed Average (mph),Soil Temperature Observed -2in (degF),Soil Temperature Observed -4in (degF),Soil Temperature Observed -8in (degF),Soil Temperature Observed -20in (degF),Soil Temperature Observed -40in (degF)
2019-01-14 18:00,2125,34,0.00,4.4,30,31,29,34,40
2019-01-14 19:00,2125,35,0.00,3.5,31,31,29,34,40
2019-01-14 20:00,2125,31,0.00,3.4,30,31,29,34,40
2019-01-14 21:00,2125,33,0.00,3.8,30,31,30,34,40
2019-01-14 22:00,2125,28,0.00,3.8,30,31,30,34,40
2019-01-14 23:00,2125,30,0.00,3.7,30,31,30,34,40
2019-01-15 00:00,2125,30,0.00,2.2,30,31,30,34,40
2019-01-15 01:00,2125,31,0.00,2.5,29,31,30,34,40
2019-01-15 02:00,2125,32,0.00,1.3,29,31,30,34,40
2019-01-15 03:00,2125,32,0.00,1.5,29,31,30,34,40
2019-01-15 04:00,2125,29,0.00,2.2,29,31,30,34,40
2019-01-15 05:00,2125,29,0.00,1.5,29,31,30,34,40
2019-01-15 06:00,2125,29,0.00,1.3,29,31,30,34,40
2019-01-15 07:00,2125,29,0.34,0.6,29,31,30,34,40
2019-01-15 08:00,2125,29,13.63,1.2,29,31,30,34,40
2019-01-15 09:00,2125,30,33.25,0.9,29,31,30,34,40
2019-01-15 10:00,2125,32,47.71,0.0,29,31,30,34,40
2019-01-15 11:00,2125,33,93.90,0.5,29,31,30,34,40
2019-01-15 12:00,2125,34,174.70,0.1,29,31,30,34,40
2019-01-15 13:00,2125,34,169.00,0.6,30,31,30,34,40
2019-01-15 14:00,2125,34,128.40,0.1,30,31,30,34,40
2019-01-15 15:00,2125,35,107.80,0.2,30,31,30,34,40
2019-01-15 16:00,2125,34,52.48,0.1,30,31,30,34,40
2019-01-15 17:00,2125,33,6.58,0.1,30,31,30,34,40
2019-01-15 18:00,2125,33,0.00,1.4,30,31,30,34,40
2019-01-15 19:00,2125,33,0.00,1.0,30,31,30,34,40
2019-01-15 20:00,2125,33,0.00,2.4,31,31,30,34,40
2019-01-15 21:00,2125,33,0.00,2.3,31,31,30,34,40
2019-01-15 22:00,2125,33,0.00,1.6,31,31,30,34,40
2019-01-15 23:00,2125,33,0.00,1.6,31,31,30,34,40
2019-01-16 00:00,2125,33,0.00,2.2,31,31,30,34,40
2019-01-16 01:00,2125,33,0.00,2.4,31,31,30,34,40
2019-01-16 02:00,2125,33,0.00,7.4,31,31,30,34,40
2019-01-16 03:00,2125,35,0.00,6.0,31,31,31,34,40
2019-01-16 04:00,2125,33,0.00,6.4,31,31,30,34,40
2019-01-16 05:00,2125,34,0.00,4.2,31,31,31,34,40
2019-01-16 06:00,2125,33,0.00,6.2,31,31,31,34,40
2019-01-16 07:00,2125,35,2.76,6.4,31,31,31,34,40
2019-01-16 08:00,2125,35,55.07,6.3,31,31,30,34,40
2019-01-16 09:00,2125,37,98.10,6.9,31,31,31,34,40
2019-01-16 10:00,2125,35,152.00,6.3,31,31,31,34,40
2019-01-16 11:00,2125,36,153.40,6.9,31,31,31,34,40
2019-01-16 12:00,2125,35,285.10,4.4,31,31,31,34,40
2019-01-16 13:00,2125,38,265.70,7.9,31,31,31,34,40
2019-01-16 14:00,2125,39,201.80,7.5,31,31,31,34,40
2019-01-16 15:00,2125,40,185.30,9.2,31,31,31,34,40
2019-01-16 16:00,2125,40,63.34,6.1,31,31,31,34,40
2019-01-16 17:00,2125,39,5.44,6.2,31,31,31,34,40
2019-01-16 18:00,2125,37,0.00,6.4,31,31,31,34,40
2019-01-16 19:00,2125,38,0.00,6.7,31,31,31,34,40
2019-01-16 20:00,2125,36,0.00,8.2,31,31,31,34,40
2019-01-16 21:00,2125,37,0.00,11.2,31,31,31,34,40
2019-01-16 22:00,2125,37,0.00,4.7,31,31,31,34,40
2019-01-16 23:00,2125,33,0.00,3.3,31,31,31,34,40
2019-01-17 00:00,2125,32,0.00,3.3,31,31,31,34,40
2019-01-17 01:00,2125,31,0.00,2.4,31,31,31,34,40
2019-01-17 02:00,2125,34,0.00,3.3,31,31,31,34,40
2019-01-17 03:00,2125,33,0.00,4.6,31,31,31,34,40
2019-01-17 04:00,2125,32,0.00,4.0,31,31,31,34,40
2019-01-17 05:00,2125,38,0.00,5.9,31,31,31,34,40
2019-01-17 06:00,2125,37,0.00,5.5,31,31,31,34,40
2019-01-17 07:00,2125,34,2.91,5.2,31,31,31,34,40
2019-01-17 08:00,2125,35,68.46,3.2,31,31,31,34,40
2019-01-17 09:00,2125,38,78.22,4.6,31,31,31,34,40
2019-01-17 10:00,2125,38,107.90,7.2,31,31,31,34,40
2019-01-17 11:00,2125,41,113.00,7.0,31,31,31,34,40
2019-01-17 12:00,2125,42,96.30,12.3,31,31,31,35,40
2019-01-17 13:00,2125,40,176.50,12.0,31,31,31,34,40
2019-01-17 14:00,2125,42,267.60,10.7,31,31,31,34,40
2019-01-17 15:00,2125,44,362.10,12.9,31,31,31,34,40
2019-01-17 16:00,2125,45,63.93,10.2,31,31,31,34,40
2019-01-17 17:00,2125,42,7.01,7.4,31,32,31,34,40
2019-01-17 18:00,2125,40,0.00,8.0,31,32,31,34,40
2019-01-17 19:00,2125,39,0.00,10.8,31,31,31,34,40
2019-01-17 20:00,2125,39,0.00,9.1,31,32,31,35,40
2019-01-17 21:00,2125,40,0.00,11.2,31,31,31,34,40
2019-01-17 22:00,2125,40,0.00,16.7,31,32,31,34,40
2019-01-17 23:00,2125,42,0.73,17.8,31,32,31,34,40
2019-01-18 00:00,2125,34,1.34,6.3,31,32,31,35,40
2019-01-18 01:00,2125,34,0.06,7.7,31,32,31,35,40
2019-01-18 02:00,2125,39,0.01,9.8,31,32,31,35,40
2019-01-18 03:00,2125,35,0.26,11.6,31,32,31,35,40
2019-01-18 04:00,2125,31,0.03,7.1,31,32,31,34,40
2019-01-18 05:00,2125,32,0.00,4.8,31,32,31,34,40
2019-01-18 06:00,2125,31,0.00,10.4,31,32,31,34,40
2019-01-18 07:00,2125,34,4.02,4.2,31,32,31,35,40
2019-01-18 08:00,2125,29,30.98,3.4,31,32,31,35,40
2019-01-18 09:00,2125,28,111.40,3.4,31,32,31,35,40
2019-01-18 10:00,2125,33,203.80,3.1,31,32,31,35,40
2019-01-18 11:00,2125,34,511.00,14.4,31,32,31,34,40
2019-01-18 12:00,2125,35,615.30,17.5,31,32,31,35,40
2019-01-18 13:00,2125,36,580.00,17.8,31,32,31,35,40
2019-01-18 14:00,2125,36,489.80,19.0,31,32,31,35,40
2019-01-18 15:00,2125,36,350.70,16.6,31,32,31,35,40
2019-01-18 16:00,2125,36,50.80,11.3,31,32,31,35,40
2019-01-18 17:00,2125,33,8.80,5.3,31,32,31,35,40
2019-01-18 18:00,2125,31,0.00,6.0,31,32,31,35,40
2019-01-18 19:00,2125,29,0.00,3.1,31,32,31,35,40
2019-01-18 20:00,2125,24,0.00,2.1,31,32,31,35,40
2019-01-18 21:00,2125,25,0.00,1.3,31,32,31,35,40
2019-01-18 22:00,2125,21,0.01,1.5,31,32,31,35,40
2019-01-18 23:00,2125,20,0.01,2.0,31,32,31,35,40
2019-01-19 00:00,2125,19,0.00,1.5,31,32,31,35,40
2019-01-19 01:00,2125,20,0.01,1.0,31,32,31,35,40
2019-01-19 02:00,2125,19,0.01,0.5,31,32,31,35,40
2019-01-19 03:00,2125,19,0.00,2.6,31,32,31,35,40
2019-01-19 04:00,2125,19,0.01,2.4,31,32,31,35,40
2019-01-19 05:00,2125,18,0.00,2.6,31,32,31,35,40
2019-01-19 06:00,2125,18,0.01,2.4,30,32,31,35,40
2019-01-19 07:00,2125,18,3.61,1.4,30,32,31,35,40
2019-01-19 08:00,2125,19,70.14,1.2,29,32,31,35,40
2019-01-19 09:00,2125,22,233.10,2.1,29,32,31,35,40
2019-01-19 10:00,2125,25,412.00,1.3,30,32,31,35,40
2019-01-19 11:00,2125,29,543.10,1.9,31,32,31,35,40
2019-01-19 12:00,2125,32,541.70,1.4,31,32,31,35,40
2019-01-19 13:00,2125,36,444.80,1.3,31,32,31,35,40
2019-01-19 14:00,2125,39,404.10,1.0,31,32,31,35,40
2019-01-19 15:00,2125,40,326.70,1.6,31,32,31,35,40
2019-01-19 16:00,2125,41,151.40,2.6,31,32,31,35,40
2019-01-19 17:00,2125,38,14.62,4.6,31,32,31,35,40
2019-01-19 18:00,2125,31,0.00,2.7,31,32,31,35,40
2019-01-19 19:00,2125,30,0.00,2.3,31,32,31,35,40
2019-01-19 20:00,2125,27,0.00,1.8,31,32,31,35,40
2019-01-19 21:00,2125,28,0.00,1.9,31,32,31,35,40
2019-01-19 22:00,2125,27,0.01,1.1,31,32,31,35,40
2019-01-19 23:00,2125,26,0.00,1.7,31,32,31,35,40
2019-01-20 00:00,2125,27,0.00,1.8,31,32,31,35,40
2019-01-20 01:00,2125,25,0.01,1.1,31,32,31,35,40
2019-01-20 02:00,2125,24,0.00,2.5,31,32,31,35,40
2019-01-20 03:00,2125,25,0.00,1.6,31,32,31,35,40
2019-01-20 04:00,2125,23,0.00,2.5,31,32,31,35,40
2019-01-20 05:00,2125,22,0.01,1.2,30,32,31,35,40
2019-01-20 06:00,2125,25,0.01,1.9,30,32,31,35,40
2019-01-20 07:00,2125,22,3.36,2.6,29,32,31,35,40
2019-01-20 08:00,2125,22,87.00,2.1,29,32,31,35,40
2019-01-20 09:00,2125,28,242.60,2.5,29,32,31,35,40
2019-01-20 10:00,2125,31,355.70,2.8,30,32,31,35,40
2019-01-20 11:00,2125,34,405.30,1.5,30,32,31,35,40
2019-01-20 12:00,2125,39,413.50,2.0,31,32,31,35,40
2019-01-20 13:00,2125,45,538.80,6.4,31,32,31,35,40
2019-01-20 14:00,2125,50,375.80,10.6,31,32,31,35,40
2019-01-20 15:00,2125,49,197.10,12.4,31,32,31,35,40
2019-01-20 16:00,2125,48,94.70,9.3,31,32,31,35,40
2019-01-20 17:00,2125,44,11.67,7.9,31,32,31,35,40
2019-01-20 18:00,2125,42,0.00,9.0,31,32,31,35,40
2019-01-20 19:00,2125,40,0.00,9.1,31,32,31,35,40
2019-01-20 20:00,2125,43,0.00,10.0,31,32,31,35,40
2019-01-20 21:00,2125,43,0.00,9.2,31,32,31,35,40
2019-01-20 22:00,2125,43,0.00,13.0,31,32,31,35,40
2019-01-20 23:00,2125,43,0.00,12.3,31,32,31,35,40
2019-01-21 00:00,2125,45,0.00,21.2,31,32,31,35,40
2019-01-21 01:00,2125,43,0.00,21.9,31,32,31,35,40
2019-01-21 02:00,2125,43,0.00,20.3,31,32,31,35,40
2019-01-21 03:00,2125,42,0.00,20.2,31,32,31,35,40
2019-01-21 04:00,2125,42,0.00,20.6,31,32,31,35,40
2019-01-21 05:00,2125,43,0.00,20.6,31,32,31,35,40
2019-01-21 06:00,2125,41,0.00,20.6,31,32,31,35,40
2019-01-21 07:00,2125,37,5.16,17.5,31,32,31,35,40
2019-01-21 08:00,2125,36,68.81,14.0,31,32,31,35,40
2019-01-21 09:00,2125,34,173.10,15.1,31,32,31,35,40
2019-01-21 10:00,2125,35,225.20,12.4,31,32,31,35,40
2019-01-21 11:00,2125,34,143.00,6.6,31,32,31,35,40
2019-01-21 12:00,2125,34,147.70,7.9,31,32,31,35,40
2019-01-21 13:00,2125,33,200.70,13.1,31,32,31,35,40
2019-01-21 14:00,2125,31,173.70,10.4,31,32,31,35,40
2019-01-21 15:00,2125,32,103.10,12.7,31,32,32,35,40
2019-01-21 16:00,2125,29,70.57,12.8,31,32,31,35,40
2019-01-21 17:00,2125,29,9.50,13.2,31,32,31,35,40
2019-01-21 18:00,2125,28,0.00,5.8,31,32,31,35,40
2019-01-21 19:00,2125,29,0.00,9.2,31,32,31,35,40
2019-01-21 20:00,2125,28,0.00,14.3,31,32,31,35,40
2019-01-21 21:00,2125,28,0.00,14.3,31,32,32,35,40
2019-01-21 22:00,2125,28,0.00,16.2,31,32,31,35,40
2019-01-21 23:00,2125,27,0.00,20.5,31,32,31,35,40
2019-01-22 00:00,2125,27,0.00,19.4,31,32,31,35,40
2019-01-22 01:00,2125,26,0.00,15.0,31,32,31,35,40
2019-01-22 02:00,2125,25,0.00,14.9,31,32,31,35,40
2019-01-22 03:00,2125,24,0.00,14.3,30,32,32,35,40
2019-01-22 04:00,2125,23,0.00,14.4,30,32,31,35,40
2019-01-22 05:00,2125,22,0.00,13.2,29,32,31,35,40
2019-01-22 06:00,2125,22,0.00,14.4,29,32,32,35,40
2019-01-22 07:00,2125,21,2.72,14.3,28,32,32,35,40
2019-01-22 08:00,2125,21,44.81,13.9,28,32,32,35,40
2019-01-22 09:00,2125,22,320.80,14.4,27,32,32,35,40
2019-01-22 10:00,2125,25,477.80,14.9,28,32,32,35,40
2019-01-22 11:00,2125,25,579.10,16.8,29,32,32,35,40
2019-01-22 12:00,2125,27,618.90,15.4,30,32,32,35,40
2019-01-22 13:00,2125,28,594.10,15.3,30,32,32,35,40
2019-01-22 14:00,2125,29,506.00,13.7,30,32,32,35,40
2019-01-22 15:00,2125,28,365.20,13.2,30,32,32,35,40
2019-01-22 16:00,2125,28,188.30,12.2,30,32,32,35,40
2019-01-22 17:00,2125,26,21.44,10.4,30,32,32,35,40
2019-01-22 18:00,2125,23,0.00,10.3,30,32,32,35,40
2019-01-22 19:00,2125,22,0.00,6.5,29,32,32,35,40
2019-01-22 20:00,2125,20,0.00,5.1,28,32,32,35,40
2019-01-22 21:00,2125,20,0.00,4.7,27,32,32,35,40
2019-01-22 22:00,2125,17,0.00,3.4,27,32,32,35,40
2019-01-22 23:00,2125,17,0.01,1.8,26,32,32,35,40
2019-01-23 00:00,2125,12,0.01,3.3,25,31,32,35,40
2019-01-23 01:00,2125,13,0.01,1.1,24,31,32,35,40
2019-01-23 02:00,2125,10,0.01,1.6,24,31,32,35,40
2019-01-23 03:00,2125,10,0.03,2.2,23,31,32,35,40
2019-01-23 04:00,2125,10,0.02,1.2,22,31,32,35,40
2019-01-23 05:00,2125,8,0.03,0.6,22,30,32,35,40
2019-01-23 06:00,2125,8,0.02,1.4,21,30,32,35,40
2019-01-23 07:00,2125,7,3.37,1.0,20,29,32,35,40
2019-01-23 08:00,2125,7,120.50,0.9,20,29,31,35,40
2019-01-23 09:00,2125,13,317.50,1.7,21,28,31,35,40
2019-01-23 10:00,2125,17,460.80,1.8,23,28,31,35,40
2019-01-23 11:00,2125,21,564.30,1.5,26,28,31,35,40
2019-01-23 12:00,2125,26,608.30,1.8,28,29,31,35,40
2019-01-23 13:00,2125,31,588.40,3.0,28,29,31,35,40
2019-01-23 14:00,2125,35,521.70,2.5,29,30,31,35,40
2019-01-23 15:00,2125,41,276.80,2.9,29,30,31,35,40
2019-01-23 16:00,2125,39,167.20,1.3,30,30,31,35,40
2019-01-23 17:00,2125,42,18.24,2.5,30,31,31,35,40
2019-01-23 18:00,2125,32,0.01,3.7,30,31,31,35,40
2019-01-23 19:00,2125,31,0.00,2.6,30,31,31,35,40
2019-01-23 20:00,2125,31,0.00,1.7,30,31,31,35,40
2019-01-23 21:00,2125,30,0.00,3.1,30,31,31,35,40
2019-01-23 22:00,2125,32,0.00,4.1,30,31,31,35,40
2019-01-23 23:00,2125,27,0.00,3.2,29,31,31,35,40
2019-01-24 00:00,2125,34,0.00,2.1,29,31,31,35,40
2019-01-24 01:00,2125,34,0.00,2.8,29,31,31,35,40
2019-01-24 02:00,2125,32,0.00,2.5,29,31,31,35,40
2019-01-24 03:00,2125,28,0.00,2.8,28,31,31,35,40
2019-01-24 04:00,2125,26,0.00,2.6,28,31,31,35,40
2019-01-24 05:00,2125,21,0.00,4.1,27,31,31,35,40
2019-01-24 06:00,2125,31,0.00,2.3,26,31,31,35,40
2019-01-24 07:00,2125,23,3.41,2.5,26,31,31,35,40
2019-01-24 08:00,2125,21,116.20,1.7,25,31,31,35,40
2019-01-24 09:00,2125,33,321.70,2.4,25,31,31,35,40
2019-01-24 10:00,2125,36,481.30,14.1,27,30,31,35,40
2019-01-24 11:00,2125,38,580.60,13.2,28,30,31,35,40
2019-01-24 12:00,2125,38,592.10,7.7,29,31,31,35,40
2019-01-24 13:00,2125,39,582.70,5.0,30,31,31,35,40
2019-01-24 14:00,2125,40,522.90,5.7,30,31,31,35,40
2019-01-24 15:00,2125,40,371.10,4.6,31,31,31,35,40
2019-01-24 16:00,2125,40,197.80,5.1,31,31,31,35,40
2019-01-24 17:00,2125,38,25.15,6.9,31,31,31,35,40
2019-01-24 18:00,2125,30,0.03,2.3,31,31,31,35,40
2019-01-24 19:00,2125,27,0.00,1.4,31,31,31,35,40
2019-01-24 20:00,2125,26,0.00,3.0,31,31,31,35,40
2019-01-24 21:00,2125,24,0.00,3.4,31,31,31,35,40
2019-01-24 22:00,2125,23,0.00,2.2,30,31,31,35,40
2019-01-24 23:00,2125,22,0.00,2.4,29,31,31,35,40
2019-01-25 00:00,2125,20,0.00,2.2,28,31,31,35,40
2019-01-25 01:00,2125,20,0.00,2.1,27,31,31,35,40
2019-01-25 02:00,2125,16,0.00,3.2,26,31,31,35,40
2019-01-25 03:00,2125,18,0.01,2.5,26,31,31,35,40
2019-01-25 04:00,2125,15,0.00,2.6,25,31,31,35,40
2019-01-25 05:00,2125,14,0.02,1.9,24,31,31,35,40
2019-01-25 06:00,2125,14,0.02,1.7,23,30,31,35,40
2019-01-25 07:00,2125,13,4.24,1.3,22,29,31,35,40
2019-01-25 08:00,2125,12,63.30,1.4,22,29,31,35,40
2019-01-25 09:00,2125,16,296.20,2.1,22,28,31,35,40
2019-01-25 10:00,2125,23,403.60,3.1,23,28,31,35,40
2019-01-25 11:00,2125,26,588.80,1.8,26,28,31,35,40
2019-01-25 12:00,2125,33,367.90,1.4,28,29,31,35,40
2019-01-25 13:00,2125,33,474.10,3.0,29,29,31,35,40
2019-01-25 14:00,2125,35,453.40,2.5,29,30,31,35,40
2019-01-25 15:00,2125,38,283.10,1.5,30,30,31,35,40
2019-01-25 16:00,2125,39,91.80,1.6,30,30,31,35,40
2019-01-25 17:00,2125,37,17.79,2.8,30,31,31,35,40
2019-01-25 18:00,2125,33,0.05,4.6,30,31,31,35,40
2019-01-25 19:00,2125,27,0.00,2.8,30,31,31,35,40
2019-01-25 20:00,2125,24,0.00,3.2,30,31,31,35,40
2019-01-25 21:00,2125,24,0.00,3.0,29,31,31,35,40
2019-01-25 22:00,2125,23,0.00,2.9,28,31,31,35,40
2019-01-25 23:00,2125,18,0.00,2.3,27,31,31,35,40
2019-01-26 00:00,2125,20,0.01,2.8,26,31,31,35,40
2019-01-26 01:00,2125,18,0.00,1.3,26,31,31,35,40
2019-01-26 02:00,2125,17,0.00,3.0,24,31,31,35,40
2019-01-26 03:00,2125,14,0.00,2.5,24,30,31,35,40
2019-01-26 04:00,2125,16,0.01,2.2,23,29,31,35,40
2019-01-26 05:00,2125,13,0.02,2.0,22,29,31,35,40
2019-01-26 06:00,2125,13,0.01,2.4,22,28,31,35,40
2019-01-26 07:00,2125,14,3.72,2.1,21,27,31,35,40
2019-01-26 08:00,2125,12,121.00,2.2,20,27,31,35,40
2019-01-26 09:00,2125,23,320.10,1.9,21,26,31,35,40
2019-01-26 10:00,2125,29,475.80,2.3,24,26,31,35,40
2019-01-26 11:00,2125,35,577.10,4.4,26,27,30,35,40
2019-01-26 12:00,2125,38,600.40,3.1,28,28,30,35,40
2019-01-26 13:00,2125,41,600.60,3.4,29,28,30,35,40
2019-01-26 14:00,2125,43,517.90,3.1,30,29,30,35,40
2019-01-26 15:00,2125,44,380.20,13.0,30,30,30,35,40
2019-01-26 16:00,2125,43,207.00,13.4,30,30,30,35,40
2019-01-26 17:00,2125,40,28.15,11.7,30,31,30,35,40
2019-01-26 18:00,2125,36,0.00,7.3,30,31,30,35,40
2019-01-26 19:00,2125,34,0.00,7.9,30,31,30,35,40
2019-01-26 20:00,2125,31,0.00,5.8,30,31,30,35,40
2019-01-26 21:00,2125,30,0.00,2.8,30,31,31,35,40
2019-01-26 22:00,2125,26,0.00,2.6,29,31,31,35,40
2019-01-26 23:00,2125,24,0.00,3.2,28,31,31,35,40
2019-01-27 00:00,2125,24,0.00,2.2,28,31,31,35,40
2019-01-27 01:00,2125,21,0.00,1.8,27,31,31,35,40
2019-01-27 02:00,2125,20,0.00,2.6,26,31,31,35,40
2019-01-27 03:00,2125,20,0.01,1.5,26,31,31,35,40
2019-01-27 04:00,2125,20,0.00,2.3,25,30,31,35,40
2019-01-27 05:00,2125,20,0.00,2.5,25,30,31,35,40
2019-01-27 06:00,2125,20,0.00,1.8,24,30,31,35,40
2019-01-27 07:00,2125,20,4.60,3.5,24,29,31,35,40
2019-01-27 08:00,2125,19,110.60,1.9,24,29,31,35,40
2019-01-27 09:00,2125,25,192.00,1.1,24,28,30,35,40
2019-01-27 10:00,2125,26,421.20,1.9,25,28,30,35,40
2019-01-27 11:00,2125,33,418.70,2.3,27,29,30,35,40
2019-01-27 12:00,2125,35,404.40,1.3,28,29,30,35,40
2019-01-27 13:00,2125,38,547.00,2.0,29,29,30,35,40
2019-01-27 14:00,2125,44,522.30,2.3,30,30,30,35,40
2019-01-27 15:00,2125,46,380.90,4.6,30,30,30,35,40
2019-01-27 16:00,2125,46,210.60,2.2,30,31,30,35,40
2019-01-27 17:00,2125,46,36.24,3.0,31,31,30,35,40
2019-01-27 18:00,2125,33,0.11,2.9,31,31,30,35,40
2019-01-27 19:00,2125,29,0.00,2.2,31,31,30,35,40
2019-01-27 20:00,2125,30,0.00,3.6,31,31,30,35,40
2019-01-27 21:00,2125,28,0.00,3.0,30,31,30,35,40
2019-01-27 22:00,2125,27,0.00,2.4,30,31,30,35,40
2019-01-27 23:00,2125,24,0.00,1.5,29,31,31,35,40
2019-01-28 00:00,2125,22,0.00,3.3,28,31,31,35,40
2019-01-28 01:00,2125,21,0.00,3.0,28,31,31,35,40
2019-01-28 02:00,2125,21,0.00,2.4,27,31,31,35,40
2019-01-28 03:00,2125,21,0.00,2.6,26,31,31,35,40
2019-01-28 04:00,2125,20,0.00,2.2,26,31,31,35,40
2019-01-28 05:00,2125,19,0.00,2.4,25,30,31,35,40
2019-01-28 06:00,2125,21,0.01,1.8,24,30,31,35,40
2019-01-28 07:00,2125,19,4.19,2.9,24,29,31,35,40
2019-01-28 08:00,2125,18,81.70,2.8,23,29,31,35,40
2019-01-28 09:00,2125,28,336.30,1.6,23,28,31,35,40
2019-01-28 10:00,2125,40,492.50,2.7,26,28,30,35,40
2019-01-28 11:00,2125,44,594.00,15.6,28,28,30,35,40
2019-01-28 12:00,2125,45,639.20,18.6,29,29,30,35,40
2019-01-28 13:00,2125,45,617.30,20.2,30,29,30,35,40
2019-01-28 14:00,2125,44,541.70,17.9,30,30,30,35,40
2019-01-28 15:00,2125,44,350.10,15.6,30,30,30,35,40
2019-01-28 16:00,2125,43,229.50,12.5,31,31,30,35,40
2019-01-28 17:00,2125,41,44.04,8.6,31,31,30,35,40
2019-01-28 18:00,2125,34,0.02,3.6,31,31,30,35,40
2019-01-28 19:00,2125,33,0.00,3.7,31,31,30,35,40
2019-01-28 20:00,2125,31,0.00,0.6,31,31,30,35,40
2019-01-28 21:00,2125,31,0.00,2.2,31,31,30,35,40
2019-01-28 22:00,2125,29,0.00,2.6,30,31,30,35,40
2019-01-28 23:00,2125,26,0.00,2.5,30,31,30,35,40
2019-01-29 00:00,2125,25,0.00,1.6,29,31,30,35,40
2019-01-29 01:00,2125,26,0.00,1.1,29,31,30,35,40
2019-01-29 02:00,2125,24,0.00,2.0,28,31,31,35,40
2019-01-29 03:00,2125,23,0.00,2.6,28,31,31,35,40
2019-01-29 04:00,2125,24,0.00,2.2,27,31,31,35,40
2019-01-29 05:00,2125,24,0.00,2.4,27,31,31,35,40
2019-01-29 06:00,2125,24,0.00,1.6,27,30,31,35,40
2019-01-29 07:00,2125,24,1.53,2.8,27,30,31,35,40
2019-01-29 08:00,2125,25,35.99,1.4,27,30,31,35,40
2019-01-29 09:00,2125,26,116.30,0.8,27,30,31,35,40
2019-01-29 10:00,2125,29,204.40,1.3,27,30,31,35,40
2019-01-29 11:00,2125,31,393.70,1.7,28,30,30,35,40
2019-01-29 12:00,2125,35,468.50,2.0,29,30,31,35,40
2019-01-29 13:00,2125,36,331.80,1.6,29,30,30,35,40
2019-01-29 14:00,2125,37,295.40,2.0,30,31,30,35,40
2019-01-29 15:00,2125,39,286.90,1.4,30,31,30,35,40
2019-01-29 16:00,2125,40,170.20,1.3,31,31,30,35,40
2019-01-29 17:00,2125,38,18.41,4.6,31,31,31,35,40
2019-01-29 18:00,2125,32,0.07,5.9,31,31,31,35,40
2019-01-29 19:00,2125,28,0.00,4.0,31,31,31,35,40
2019-01-29 20:00,2125,27,0.00,2.5,31,31,31,35,40
2019-01-29 21:00,2125,25,0.00,1.5,30,31,31,35,40
2019-01-29 22:00,2125,23,0.00,2.5,29,31,31,35,40
2019-01-29 23:00,2125,19,0.01,1.2,28,31,31,35,40
2019-01-30 00:00,2125,18,0.01,2.4,27,31,31,35,40
2019-01-30 01:00,2125,16,0.01,1.0,26,31,31,35,40
2019-01-30 02:00,2125,14,0.01,1.6,25,30,31,35,40
2019-01-30 03:00,2125,11,0.02,2.6,24,30,31,35,40
2019-01-30 04:00,2125,13,0.02,1.4,23,29,31,35,40
